snl_id,hcluster_id,commodities_list,country_name,country_isoa3
51199,00000000000000016786,Coal,United States,USA
57284,00000000000000014267,Gold,Russian Federation,RUS
53378,00000000000000004358,"Platinum,Palladium,Copper,Rhodium",Canada,CAN
26478,00000000000000009469,Gold,Ethiopia,ETH
39722,00000000000000005727,"Copper,Silver",Canada,CAN
31388,00000000000000005728,Diamonds,Canada,CAN
68195,00000000000000012644,Iron Ore,Mauritania,MRT
52435,00000000000000012645,Gold,Mauritania,MRT
31155,00000000000000004533,"Palladium,Platinum,Copper,Nickel",Canada,CAN
67985,00000000000000004533,"Platinum,Palladium,Gold,Copper,Nickel,Cobalt",Canada,CAN
37156,00000000000000001826,Iron Ore,Australia,AUS
58070,00000000000000013784,"Copper,Gold",Papua New Guinea,PNG
52919,00000000000000000602,Gold,Australia,AUS
80276,00000000000000007838,"Zinc,Lead,Silver",China,CHN
29130,00000000000000001827,Copper,Australia,AUS
37401,00000000000000001828,U3O8,Australia,AUS
59461,00000000000000000636,Coal,Australia,AUS
78496,00000000000000001829,"Copper,Gold",Australia,AUS
29247,00000000000000001830,Tin,Australia,AUS
38575,00000000000000017712,Coal,South Africa,ZAF
58699,00000000000000007895,Gold,China,CHN
27708,00000000000000000720,Copper,Australia,AUS
52838,00000000000000000541,Coal,Australia,AUS
64068,00000000000000007309,Coal,China,CHN
33749,00000000000000007276,Molybdenum,China,CHN
27023,00000000000000000460,"Nickel,Platinum,Palladium,Cobalt",Australia,AUS
32631,00000000000000001831,Nickel,Australia,AUS
35980,00000000000000000602,"Nickel,Copper,Platinum,Palladium,Gold",Australia,AUS
63935,00000000000000017713,Manganese,South Africa,ZAF
36317,00000000000000000460,Nickel,Australia,AUS
26262,00000000000000005729,Gold,Canada,CAN
58989,00000000000000005729,Gold,Canada,CAN
27379,00000000000000004189,Gold,Canada,CAN
36888,00000000000000004189,Gold,Canada,CAN
53198,00000000000000000276,"Silver,Gold",Argentina,ARG
37357,00000000000000003963,"U3O8,Lanthanides",Botswana,BWA
35509,00000000000000014314,"Copper,Molybdenum,Gold,Silver",Russian Federation,RUS
30356,00000000000000009116,"Gold,Silver",Cuba,CUB
57409,00000000000000015043,Gold,Suriname,SUR
61412,00000000000000010245,Manganese,Indonesia,IDN
28319,00000000000000005724,"Copper,Gold,Molybdenum",Canada,CAN
55691,00000000000000004209,"Lithium,Nickel,Copper,Platinum,Palladium,Rhodium,Spodumene",Canada,CAN
26264,00000000000000015886,Gold,United States,USA
36761,00000000000000016787,"Lanthanides,Thorium",United States,USA
36189,00000000000000005730,"Zinc,Lead,Silver,Copper",Canada,CAN
68142,00000000000000005731,"Copper,Nickel",Canada,CAN
58462,00000000000000017574,Coal,South Africa,ZAF
27009,00000000000000004436,"Zinc,Copper,Gold,Silver",Canada,CAN
57757,00000000000000004412,"Gold,Lead,Copper,Silver,Zinc",Canada,CAN
38248,00000000000000011358,Diamonds,Lesotho,LSO
31453,00000000000000017633,Diamonds,South Africa,ZAF
62725,00000000000000013852,Copper,Poland,POL
28637,00000000000000014096,Gold,Russian Federation,RUS
32635,00000000000000005732,Diamonds,Canada,CAN
59200,00000000000000014315,Iron Ore,Russian Federation,RUS
61173,00000000000000010969,Coal,Kazakhstan,KAZ
50440,00000000000000007896,Potash,China,CHN
29750,00000000000000007897,"Silver,Zinc,Lead",China,CHN
34506,00000000000000007897,"Silver,Lead,Zinc",China,CHN
58700,00000000000000007897,Gold,China,CHN
58299,00000000000000007898,"Nickel,Platinum,Copper,Palladium,Rhodium",China,CHN
57577,00000000000000013984,Coal,Russian Federation,RUS
69032,00000000000000015709,Coal,Ukraine,UKR
69137,00000000000000015709,Coal,Ukraine,UKR
38443,00000000000000010833,Coal,Kazakhstan,KAZ
28252,00000000000000010936,"Gold,Silver,Zinc,Copper,Lead",Kazakhstan,KAZ
49681,00000000000000013972,Coal,Russian Federation,RUS
56683,00000000000000005123,"Copper,Molybdenum,Silver,Gold,Zinc",Canada,CAN
54158,00000000000000004084,Gold,Canada,CAN
27808,00000000000000001832,"Zinc,Silver,Lead,Copper,Gold",Australia,AUS
59726,00000000000000000515,"Gold,Copper",Australia,AUS
68700,00000000000000015797,Coal,United States,USA
32272,00000000000000009528,"Diamonds,Gold",Finland,FIN
39459,00000000000000000636,Coal,Australia,AUS
63018,00000000000000017998,Gold,Zimbabwe,ZWE
79027,00000000000000003052,"Nickel,Cobalt,Copper",Austria,AUT
80563,00000000000000003052,"Cobalt,Copper,Nickel",Austria,AUT
29524,00000000000000000277,"Copper,Silver",Argentina,ARG
35860,00000000000000011690,"Zinc,Lead,Silver,Gold,Copper",Mexico,MEX
58362,00000000000000013408,U3O8,Peru,PER
56616,00000000000000000277,"Copper,Silver",Argentina,ARG
54033,00000000000000004084,Gold,Canada,CAN
56913,00000000000000004060,"Silver,Nickel,Lead,Copper,Cobalt,Zinc",Canada,CAN
37450,00000000000000013785,"Gold,Copper",Papua New Guinea,PNG
40420,00000000000000011884,"Silver,Gold,Lead,Zinc",Mexico,MEX
55455,00000000000000016038,Gold,United States,USA
28500,00000000000000000788,Gold,Australia,AUS
38933,00000000000000000788,Gold,Australia,AUS
49940,00000000000000000788,Gold,Australia,AUS
52617,00000000000000000788,Gold,Australia,AUS
57916,00000000000000000788,"Gold,Silver,Copper,Zinc,Lead",Australia,AUS
59999,00000000000000000788,"Gold,Copper,Zinc,Lead",Australia,AUS
64881,00000000000000000430,"Gold,Cobalt,Nickel",Australia,AUS
58012,00000000000000000788,Gold,Australia,AUS
79325,00000000000000000430,Gold,Australia,AUS
65801,00000000000000001193,Gold,Australia,AUS
77359,00000000000000000454,"Gold,Silver",Australia,AUS
31381,00000000000000001833,Diamonds,Australia,AUS
60750,00000000000000004259,Gold,Canada,CAN
28040,00000000000000013598,"Copper,Gold,Silver",Philippines,PHL
30290,00000000000000013598,"Gold,Silver,Copper",Philippines,PHL
64441,00000000000000017714,Coal,South Africa,ZAF
69535,00000000000000007899,Coal,China,CHN
32607,00000000000000003964,Diamonds,Botswana,BWA
54059,00000000000000014316,Tungsten,Russian Federation,RUS
56490,00000000000000004988,"Copper,Zinc,Lead,Silver,Gold",Canada,CAN
59201,00000000000000008780,Iron Ore,Republic of Cameroon,CMR
25784,00000000000000004646,"Zinc,Silver,Copper,Gold",Canada,CAN
55717,00000000000000004163,Gold,Canada,CAN
59659,00000000000000017586,Chromite,South Africa,ZAF
26863,00000000000000017574,Gold,South Africa,ZAF
69159,00000000000000015709,Coal,Ukraine,UKR
69973,00000000000000015716,Coal,Ukraine,UKR
53424,00000000000000004153,"Copper,Gold,Diamonds",Canada,CAN
34559,00000000000000004723,"Copper,Zinc,Gold,Silver",Canada,CAN
53689,00000000000000005733,Copper,Canada,CAN
30930,00000000000000017631,"Zinc,Copper",South Africa,ZAF
56965,00000000000000005734,Nickel,Canada,CAN
30319,00000000000000011511,"Gold,Silver",Mexico,MEX
59779,00000000000000005735,Lanthanides,Canada,CAN
31350,00000000000000003922,Diamonds,Botswana,BWA
34941,00000000000000003965,U3O8,Botswana,BWA
50068,00000000000000003965,Coal,Botswana,BWA
30751,00000000000000014317,"Copper,Zinc",Russian Federation,RUS
66678,00000000000000012253,"Copper,Gold,Graphite,Zinc,Lead",Republic of the Union of Myanmar,MMR
31594,00000000000000012252,Copper,Republic of the Union of Myanmar,MMR
31389,00000000000000011359,Diamonds,Lesotho,LSO
37459,00000000000000015118,Iron Ore,Sweden,SWE
55755,00000000000000005736,"Copper,Gold",Canada,CAN
29305,00000000000000014318,"Copper,Zinc,Gold,Silver",Russian Federation,RUS
35808,00000000000000014160,"Copper,Zinc",Russian Federation,RUS
59202,00000000000000014319,Iron Ore,Russian Federation,RUS
61396,00000000000000011165,"Gold,Copper,Silver",Kyrgyzstan,KGZ
61209,00000000000000010970,"Copper,Lead,Zinc",Kazakhstan,KAZ
30283,00000000000000004294,"Copper,Zinc",Canada,CAN
67643,00000000000000005339,"Copper,Gold,Silver",Canada,CAN
32393,00000000000000015803,"Gold,Silver,Lead,Zinc",United States,USA
41354,00000000000000016493,Coal,United States,USA
53483,00000000000000004807,"Silver,Lead,Zinc",Canada,CAN
50706,00000000000000015929,Coal,United States,USA
31268,00000000000000005737,"Zinc,Copper",Canada,CAN
28320,00000000000000001834,"Gold,Zinc,Silver,Lead,Copper,Molybdenum",Australia,AUS
59497,00000000000000004253,Gold,Canada,CAN
55046,00000000000000016788,Gold,United States,USA
67031,00000000000000001835,"Copper,Gold",Australia,AUS
35488,00000000000000017624,Diamonds,South Africa,ZAF
75568,00000000000000001836,Coal,Australia,AUS
34583,00000000000000013679,"Copper,Lead,Zinc,Gold,Silver",Philippines,PHL
37520,00000000000000013680,Copper,Philippines,PHL
60806,00000000000000013681,"Iron Ore,Iron Sand,Magnetite",Philippines,PHL
60132,00000000000000013682,Gold,Philippines,PHL
61676,00000000000000004682,Gold,Canada,CAN
53856,00000000000000005738,Diamonds,Canada,CAN
63434,00000000000000016789,Gold,United States,USA
30095,00000000000000005739,"Gold,Copper,Silver",Canada,CAN
27226,00000000000000004068,"Gold,Copper,Silver,Zinc",Canada,CAN
41979,00000000000000015876,"Gold,Silver",United States,USA
63858,00000000000000003178,Gold,Burkina Faso,BFA
25443,00000000000000015914,"Gold,Arsenic,Antimony",United States,USA
33800,00000000000000005740,Diamonds,Canada,CAN
67365,00000000000000009538,"Nickel,Copper",Finland,FIN
54315,00000000000000013342,"Silver,Gold,Copper,Zinc,Lead",Peru,PER
65857,00000000000000013786,"Copper,Gold,Molybdenum,Nickel",Papua New Guinea,PNG
33624,00000000000000010205,Diamonds,Indonesia,IDN
55818,00000000000000007582,Silver,China,CHN
69449,00000000000000007900,Coal,China,CHN
